id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
1108,91,66,15,22,72,97,47,34,85,60,9,6,58,33,84,14,65,39,90,27,77,1,52,5
1109,56,82,31,44,94,69,19,12,63,88,38,25,55,30,80,42,93,17,68,36,87,11,61,24
1110,75,50,0,0,50,75,25,38,88,63,12,19,74,49,99,36,86,11,61,23,74,49,99,4
1111,69,94,44,31,82,56,6,9,60,85,34,47,55,30,80,42,93,17,67,14,64,39,90,26
1112,98,72,22,15,66,91,41,28,79,53,3,4,77,1,52,45,96,20,71,8,58,33,83,9
1113,55,80,30,42,93,68,17,23,74,99,49,36,60,34,85,47,97,22,72,28,79,3,53,15
1114,86,61,11,8,58,83,33,45,96,71,20,14,66,41,91,38,88,12,63,0,50,25,75,19
1115,64,90,39,27,77,52,1,2,53,78,27,40,69,44,94,31,82,6,56,23,73,48,98,35
1116,90,65,15,21,71,97,46,34,84,59,8,12,86,10,60,41,92,16,67,4,54,29,79,26
1117,62,87,37,49,100,75,24,18,68,94,43,30,76,0,51,13,64,38,89,7,57,32,82,45
1118,81,56,5,4,54,79,29,42,92,67,16,23,95,19,70,49,100,24,75,11,62,37,87,18
1119,73,98,48,35,86,60,10,7,57,83,32,45,68,43,94,30,81,5,56,2,53,27,78,40
1120,95,70,19,13,64,89,38,26,76,51,0,1,90,15,65,34,84,8,59,21,71,46,97,3
1121,51,77,26,39,89,64,13,20,70,96,45,32,54,28,79,41,92,16,66,35,85,10,60,22
1122,83,58,7,10,61,86,36,48,99,73,23,17,73,47,98,44,95,19,69,6,57,32,82,13
1123,67,92,42,29,80,55,4,6,56,81,31,43,63,38,88,25,76,0,51,30,81,5,55,17
1124,94,69,18,25,75,100,50,37,88,62,12,9,68,43,93,11,62,36,87,49,99,24,74,21
1125,59,84,34,47,97,72,21,15,66,91,40,28,71,46,96,33,84,8,58,39,90,14,65,2
1126,78,53,2,2,52,77,27,40,90,65,14,21,52,27,77,43,94,18,69,6,56,31,81,25
1127,71,96,46,33,84,58,8,11,62,87,36,49,75,50,100,37,88,12,62,9,59,34,84,47
1128,99,74,24,17,68,93,43,30,81,55,5,3,97,21,72,28,78,2,53,15,66,40,91,17
1129,54,79,28,41,92,66,16,22,73,98,47,35,67,42,92,29,80,4,54,48,99,23,73,10
1130,85,60,10,6,57,82,32,44,95,70,19,13,61,36,86,32,83,7,58,20,70,45,96,1
1131,63,88,38,25,76,51,0,0,51,76,26,38,51,26,77,39,89,13,64,14,64,39,89,26
1132,89,63,13,19,70,95,44,32,82,57,7,10,77,1,52,45,96,20,70,7,58,33,83,36
1133,60,85,35,48,98,73,22,16,67,92,41,29,86,10,61,23,74,48,99,4,55,29,80,42
1134,79,54,3,5,56,81,30,43,93,68,18,24,93,17,67,40,91,15,66,3,53,28,78,22
1135,74,100,49,37,87,62,11,8,59,84,33,46,72,47,97,34,85,9,59,12,63,37,88,50
1136,97,71,21,14,65,90,40,27,78,52,2,3,100,25,75,31,82,6,56,18,69,44,94,27
1137,53,78,28,41,91,66,15,22,72,97,47,34,78,2,52,14,65,40,90,8,59,33,84,46
1138,85,59,9,12,63,88,37,50,100,75,25,18,96,21,71,24,74,49,100,37,87,11,62,43
1139,69,94,44,31,82,56,6,4,55,80,29,42,93,18,68,5,55,30,81,0,51,25,76,38
1140,93,67,17,23,74,99,48,36,86,61,11,7,89,13,63,32,82,7,57,19,70,44,95,48
1141,58,83,33,45,96,70,20,14,64,89,39,26,98,22,73,10,60,35,85,16,67,41,92,29
1142,77,52,1,1,51,76,26,39,89,64,13,20,79,3,54,46,97,21,72,9,59,34,84,15
1143,70,95,45,32,83,57,7,10,61,86,35,48,65,40,91,27,78,2,53,5,56,31,81,43
1144,98,73,23,16,67,92,42,29,80,54,4,5,94,18,68,37,87,12,62,24,75,50,100,20
1145,56,81,31,43,94,69,18,24,75,100,50,37,70,45,95,32,83,7,57,39,89,13,64,1
1146,87,62,12,9,59,84,34,46,97,72,21,15,51,26,76,29,80,4,54,16,67,42,92,10
1147,65,91,40,27,78,53,2,1,52,77,27,39,61,35,86,48,98,23,73,6,57,31,82,44
1148,90,65,14,20,71,96,46,33,84,58,8,11,95,19,69,25,76,0,50,12,63,38,88,41
1149,61,87,36,49,99,74,24,17,68,93,42,30,91,16,66,3,53,28,79,22,72,47,98,35
1150,80,55,5,3,54,79,28,41,91,66,16,22,85,9,60,33,83,8,58,20,71,46,96,1
1151,72,98,47,35,85,60,9,6,57,82,31,44,52,27,77,39,90,14,65,17,68,42,93,30
1152,95,69,19,13,63,88,38,25,76,50,0,0,80,5,55,49,99,24,74,11,61,36,87,11
1153,50,76,25,38,88,63,12,19,69,94,44,31,61,36,86,48,99,23,74,30,80,4,55,17
1154,82,57,6,9,60,85,34,47,98,72,22,16,67,42,93,39,89,14,64,1,52,26,77,20
1155,66,91,41,28,79,53,3,5,55,80,30,42,71,45,96,33,83,7,58,34,85,9,60,22
1156,93,68,17,23,74,99,49,36,87,61,11,8,72,47,97,3,53,28,78,41,91,15,66,12
1157,58,83,33,46,96,71,20,14,64,90,39,27,63,37,88,25,75,0,50,44,94,18,69,6
1158,77,52,1,2,53,78,27,40,91,65,15,21,56,31,82,48,98,22,73,10,60,35,86,16
1159,72,97,46,34,84,59,8,12,62,87,37,49,67,41,92,29,79,3,54,0,51,26,76,38
1160,100,75,24,18,68,94,43,31,81,56,5,4,89,13,63,32,82,7,57,19,70,45,95,24
1161,54,79,29,42,92,67,16,23,73,98,48,35,74,49,100,37,87,11,62,43,93,18,68,5
1162,86,61,10,7,57,83,32,45,95,70,20,13,56,30,81,27,78,2,52,15,65,40,90,8
1163,64,89,38,26,76,51,1,1,51,77,26,39,59,33,84,46,97,21,71,28,79,3,54,16
1164,89,64,14,20,70,96,45,33,83,58,7,10,66,41,91,9,60,35,85,47,98,22,73,19
1165,61,86,36,48,99,74,23,17,67,92,42,29,69,44,95,32,82,6,57,38,88,13,63,0
1166,80,55,4,6,56,81,31,44,94,69,18,25,50,25,76,5,55,30,80,43,93,17,68,36
1167,75,100,50,37,88,63,12,9,59,85,34,47,87,11,61,24,74,49,99,46,96,20,71,8
1168,97,72,21,15,66,91,40,28,78,53,3,2,58,33,84,14,65,39,90,27,77,2,52,18
1169,52,77,27,40,90,65,14,21,71,96,46,33,69,43,94,31,81,5,56,50,100,24,75,12
1170,84,59,8,11,62,87,36,49,100,74,24,18,62,37,88,34,84,9,59,21,72,46,97,2
1171,68,93,43,30,81,55,5,3,54,79,29,41,53,28,78,40,91,15,65,42,92,17,67,4
1172,92,66,16,22,73,98,48,35,85,60,10,6,54,29,80,23,73,48,99,35,86,10,61,7
1173,57,82,32,44,95,70,19,13,63,89,38,25,58,32,83,45,95,20,70,26,76,1,51,13
1174,76,51,0,0,50,76,25,38,88,63,13,19,64,39,89,39,89,14,64,1,51,26,77,20
1175,69,95,44,32,82,57,6,9,60,85,35,47,70,45,96,32,83,7,58,10,61,36,86,48
1176,98,73,22,16,66,91,41,28,79,54,3,5,99,23,74,29,80,4,55,17,67,42,92,15
1177,55,80,30,43,93,68,17,24,74,99,49,36,66,40,91,28,78,3,53,47,97,21,72,9
1178,87,62,11,8,58,84,33,46,96,71,20,14,59,34,85,37,88,12,62,25,75,50,100,6
1179,65,90,39,27,77,52,2,2,53,78,28,40,56,31,81,44,94,18,69,2,52,27,77,40
1180,91,65,15,21,72,97,47,34,84,59,9,12,90,14,65,33,84,8,59,21,71,46,96,49
1181,62,88,37,50,100,75,24,18,69,94,43,31,100,24,74,11,62,36,87,18,68,43,93,30
1182,81,56,6,4,54,80,29,42,92,67,17,23,81,5,55,25,76,0,51,13,63,38,89,6
1183,73,99,48,35,86,61,10,7,58,83,32,45,57,32,82,44,95,19,70,22,73,47,98,35
1184,95,70,20,13,64,89,39,26,77,51,1,0,85,10,60,41,92,16,66,3,54,29,79,21
1185,51,76,26,38,89,63,13,19,70,95,45,32,72,46,97,34,84,8,59,40,90,15,65,2
1186,82,57,7,10,60,86,35,48,98,73,22,16,53,27,78,31,81,5,56,18,68,43,94,12
1187,67,92,41,29,79,54,4,5,56,81,30,43,62,37,87,49,100,24,75,45,95,19,70,7
1188,93,68,18,24,75,100,49,37,87,62,11,8,57,32,83,13,64,38,89,26,76,1,51,4
1189,59,84,34,46,97,71,21,15,65,90,40,27,54,29,79,42,92,16,67,35,86,10,60,23
1190,78,52,2,1,52,77,26,39,90,64,14,20,73,48,98,31,82,6,57,19,69,44,94,0
1191,71,96,45,33,83,58,7,11,61,86,36,49,50,25,75,38,88,12,63,16,66,41,91,28
1192,99,74,23,17,67,93,42,30,80,55,4,3,79,3,53,47,98,22,72,9,60,34,85,8
1193,53,78,28,41,91,66,15,22,72,97,47,34,58,33,83,46,96,20,71,27,77,1,52,14
1194,85,60,9,6,56,82,31,44,94,69,19,12,64,39,90,42,93,17,68,4,55,30,80,23
1195,63,88,37,25,75,50,0,0,50,75,25,37,74,49,99,36,87,11,61,42,93,17,68,4
1196,88,63,12,18,69,94,44,31,82,56,6,9,55,30,80,23,74,49,99,36,86,11,61,8
1197,60,85,34,47,97,72,22,15,66,91,41,28,58,33,83,45,96,20,71,26,77,1,52,14
1198,78,53,3,4,55,80,30,42,93,67,17,23,64,39,90,15,66,41,91,28,79,3,53,47
1199,74,99,48,36,86,61,11,7,58,83,33,45,98,22,72,9,60,34,85,31,82,6,56,19
1200,96,71,20,14,64,90,39,26,77,52,1,2,69,44,94,0,50,25,75,38,88,12,63,4
1201,52,78,27,40,90,65,15,21,71,97,46,33,54,29,79,41,92,16,67,35,86,10,60,23
1202,84,59,8,11,62,87,37,49,100,75,24,18,73,48,98,45,95,19,70,7,57,32,83,13
1203,68,93,43,30,81,56,5,4,54,79,29,41,64,38,89,26,76,0,51,30,81,5,56,18
1204,92,67,16,22,73,98,48,35,86,60,10,7,68,43,94,12,62,37,87,49,100,24,75,21
1205,57,82,32,45,95,70,19,13,63,89,38,26,71,46,97,34,84,8,59,40,90,15,65,2
1206,76,51,0,1,51,76,26,39,89,64,13,20,53,27,78,22,73,47,98,35,85,10,60,41
1207,70,95,45,32,83,58,7,10,61,86,35,48,92,16,66,3,54,28,79,25,76,0,51,13
1208,99,73,23,17,67,92,42,29,80,54,4,5,63,38,88,6,57,32,82,44,95,19,69,49
1209,56,81,31,43,94,69,18,24,75,100,50,37,99,24,74,11,62,36,87,17,68,43,93,30
1210,88,62,12,9,59,84,34,47,97,72,21,15,81,5,55,2,52,27,77,40,90,14,65,33
1211,65,91,40,28,78,53,2,2,52,77,27,39,84,8,58,21,71,46,96,37,88,12,62,25
1212,90,65,14,20,71,96,46,33,84,58,8,11,75,50,100,6,56,31,81,43,94,18,69,15
1213,61,87,36,49,99,74,24,17,68,93,43,30,66,40,91,28,78,2,53,47,97,21,72,9
1214,80,55,5,3,54,79,28,41,91,66,16,22,59,34,84,10,61,36,86,48,99,23,73,29
1215,73,98,47,35,85,60,9,6,57,82,32,44,80,4,55,17,67,42,92,39,89,13,64,1
1216,95,69,19,13,63,88,38,25,76,50,0,0,51,26,77,20,70,45,96,32,83,7,58,7
1217,51,76,25,38,89,63,13,19,70,95,44,32,58,33,83,45,96,20,70,26,77,1,52,14
1218,82,57,6,10,60,85,35,47,98,73,22,16,64,39,89,42,93,17,67,4,55,29,80,23
1219,66,92,41,29,79,54,3,5,55,81,30,43,74,48,99,36,86,11,61,34,85,9,59,22
1220,93,68,18,24,74,100,49,36,87,62,11,8,72,47,97,3,53,28,78,41,91,15,66,18
1221,59,84,33,46,96,71,21,14,65,90,40,27,69,44,94,31,82,6,56,50,100,25,75,12
1222,77,52,2,3,53,78,28,40,91,66,15,21,63,37,88,46,97,21,71,8,59,33,84,14
1223,72,97,47,34,85,59,9,12,62,88,37,50,65,40,90,27,78,2,52,5,55,30,81,43
1224,100,75,25,18,69,94,44,31,81,56,6,4,93,18,68,37,87,11,62,24,74,49,100,19
1225,55,80,29,42,92,67,17,23,74,99,48,36,70,44,95,32,82,7,57,38,89,13,63,0
1226,86,61,10,7,58,83,33,45,96,70,20,14,51,26,76,29,79,3,54,16,67,41,92,10
1227,64,89,39,26,77,51,1,1,51,76,26,38,60,35,85,48,98,22,73,27,78,2,53,15
1228,89,64,13,19,70,95,45,32,83,57,7,10,65,40,91,9,59,34,84,46,97,21,72,24
1229,61,86,35,48,98,73,23,16,67,92,42,29,75,50,100,37,87,12,62,43,94,18,69,5
1230,79,54,4,5,56,81,31,43,94,68,18,24,56,31,81,1,51,26,76,39,89,13,64,32
1231,75,100,49,37,87,62,12,8,59,84,34,46,83,7,57,20,70,45,95,48,98,23,73,10
1232,97,72,21,15,65,90,40,27,78,53,2,1,61,35,86,16,67,42,92,29,80,4,54,12
1233,52,77,27,39,90,64,14,20,71,96,46,33,63,38,88,25,76,0,50,44,95,19,69,6
1234,83,58,8,11,61,87,36,49,99,74,23,17,57,31,82,35,85,9,60,22,72,47,98,3
1235,68,93,42,30,80,55,4,3,53,79,28,41,54,28,79,41,91,16,66,39,90,14,65,1
1236,91,66,16,22,72,98,47,34,85,60,9,6,52,27,77,20,71,46,96,33,83,8,58,11
1237,57,82,31,44,94,69,19,12,63,88,38,25,61,36,87,49,99,24,74,30,80,5,55,17
1238,75,50,0,0,50,76,25,38,88,63,12,19,68,42,93,17,67,42,93,30,80,4,55,48
1239,69,95,44,31,82,57,6,9,60,85,35,47,99,23,74,11,61,36,86,33,83,7,58,20
1240,98,72,22,16,66,91,41,28,79,54,3,5,71,45,96,1,52,26,77,39,90,14,64,41
1241,55,80,30,42,93,68,17,24,74,99,49,36,91,15,66,3,53,28,78,22,72,47,97,34
1242,87,61,11,8,58,83,33,46,96,71,20,14,85,9,60,6,56,31,82,44,94,19,69,25
1243,65,90,39,27,77,52,1,2,53,78,27,40,75,0,50,12,63,37,88,29,79,4,54,16
1244,91,65,15,21,72,97,46,34,84,59,9,12,67,41,92,10,60,35,86,48,98,22,73,19
1245,62,87,37,50,100,75,24,18,68,94,43,31,70,45,95,32,82,7,57,38,89,13,63,0
1246,81,56,5,4,54,80,29,42,92,67,16,23,51,26,76,5,56,30,81,43,93,18,68,37
1247,73,98,48,35,86,61,10,7,57,83,32,45,87,11,62,24,75,49,100,46,97,21,71,8
1248,95,70,20,13,64,89,39,26,76,51,1,1,59,34,84,15,65,40,90,27,78,2,52,47
1249,52,77,26,39,89,64,14,20,70,96,45,33,98,22,73,9,60,35,85,16,66,41,91,28
1250,83,58,7,11,61,86,36,48,99,74,23,17,79,3,54,0,50,25,76,38,88,13,63,32
1251,67,93,42,29,80,55,4,6,56,82,31,44,82,6,57,19,69,44,95,24,74,49,99,36
1252,94,69,18,25,75,100,50,37,88,63,12,9,87,11,62,43,93,17,68,5,55,30,80,27
1253,59,85,34,47,97,72,22,15,66,91,40,28,77,2,52,14,65,39,90,8,58,33,84,46
1254,78,53,3,2,52,78,27,40,90,65,14,21,96,20,71,12,62,37,88,50,100,24,75,31
1255,71,97,46,33,84,59,8,11,62,87,37,49,81,5,56,18,69,43,94,40,91,15,65,2
1256,100,74,24,18,68,93,43,30,81,55,5,3,53,28,78,21,72,47,97,34,84,9,59,35
1257,54,79,29,41,92,67,16,22,73,98,48,35,86,10,61,23,73,48,99,4,54,29,80,42
1258,85,60,10,7,57,82,32,44,95,70,19,13,92,17,67,13,64,39,89,26,76,1,51,45
1259,63,89,38,26,76,51,0,0,51,76,25,38,95,20,70,7,58,32,83,33,83,7,58,20
1260,88,63,13,19,69,95,44,32,82,57,6,10,70,45,96,1,51,26,77,39,89,14,64,17
1261,60,85,35,47,98,73,22,16,66,92,41,28,67,42,92,29,80,4,55,48,99,23,74,10
1262,79,54,3,5,55,81,30,43,93,68,17,24,61,36,86,9,59,34,85,47,97,21,72,28
1263,74,99,49,36,87,62,11,8,58,84,33,46,78,3,53,15,66,40,91,44,94,18,69,6
1264,96,71,21,14,65,90,40,27,77,52,2,2,56,31,81,25,75,50,100,37,88,12,62,21
1265,53,78,28,40,91,66,15,21,72,97,47,34,71,46,96,33,84,8,59,40,90,14,65,2
1266,84,59,9,12,62,88,37,50,100,75,25,18,52,27,77,30,81,5,55,18,68,43,93,11
1267,69,94,43,31,81,56,6,4,54,80,29,42,62,36,87,49,100,24,74,44,95,19,70,6
1268,92,67,17,23,73,99,48,36,86,61,10,7,57,32,82,13,63,38,89,25,76,0,51,3
1269,58,83,32,45,96,70,20,13,64,89,39,26,54,29,79,41,92,16,66,35,85,10,60,22
1270,77,51,1,0,51,76,26,38,89,64,13,19,73,48,98,2,53,27,78,40,90,15,65,34
1271,70,95,45,32,82,57,7,10,60,86,35,48,84,8,59,21,72,46,97,49,100,24,75,12
1272,98,73,23,16,67,92,41,29,79,54,4,5,62,37,87,18,68,43,94,31,81,5,56,26
1273,56,81,30,43,94,68,18,24,75,100,49,37,76,1,51,13,64,38,89,7,57,32,83,45
1274,87,62,11,8,59,84,34,46,97,71,21,15,95,19,70,23,73,48,98,35,86,10,61,42
1275,65,90,40,27,78,53,2,1,52,77,26,39,92,16,67,4,54,29,79,38,88,12,63,0
1276,90,64,14,20,71,96,45,33,83,58,8,11,50,25,76,19,69,44,94,31,82,6,57,9
1277,61,86,36,49,99,74,23,17,68,93,42,30,60,34,85,47,98,22,72,28,79,3,53,16
1278,80,55,4,3,53,79,28,41,91,66,15,22,66,41,91,14,64,39,90,27,77,1,52,46
1279,72,97,47,34,85,60,9,6,56,82,31,44,96,20,71,8,58,33,83,36,87,11,61,23
1280,94,69,19,12,63,88,38,25,75,50,0,0,74,49,99,5,55,30,80,42,93,17,68,4
1281,50,75,25,37,88,63,12,19,69,94,44,31,55,30,80,42,93,17,67,36,86,11,61,23
1282,82,56,6,9,60,85,34,47,97,72,22,15,74,48,99,45,96,20,71,7,58,33,83,14
1283,66,91,41,28,79,53,3,4,55,80,30,42,64,39,89,26,77,1,52,28,78,3,53,15
1284,93,67,17,23,74,99,49,36,86,61,11,8,66,41,91,9,59,34,85,47,97,22,72,18
1285,58,83,33,45,96,71,20,14,64,90,39,26,69,44,94,31,82,6,56,37,88,12,63,0
1286,77,52,1,2,52,78,27,40,90,65,15,21,50,25,75,41,92,16,67,3,54,29,79,22
1287,71,97,46,34,84,59,8,11,62,87,37,49,73,48,98,35,86,10,60,7,57,32,82,44
1288,100,75,24,18,68,93,43,30,81,56,5,4,95,19,70,26,76,0,51,13,63,38,89,18
1289,54,79,29,41,92,67,16,22,73,98,48,35,68,43,93,30,81,5,56,49,100,24,74,11
1290,86,60,10,7,57,82,32,45,95,70,19,13,62,37,87,33,84,8,59,21,71,46,97,2
1291,64,89,38,26,76,51,0,1,51,77,26,39,52,27,78,40,90,15,65,35,85,9,60,22
1292,89,64,13,20,70,95,45,32,83,58,7,10,73,47,98,3,54,28,79,41,91,16,66,13
1293,61,86,36,48,99,73,23,17,67,92,42,29,63,38,88,25,76,0,50,44,95,19,69,6
1294,80,54,4,6,56,81,31,43,94,69,18,24,57,31,82,11,61,36,87,49,99,24,74,30
1295,75,100,50,37,88,62,12,9,59,84,34,47,80,5,55,17,68,43,93,39,90,14,65,2
1296,97,72,21,15,65,91,40,28,78,53,2,2,52,27,77,20,71,46,96,33,84,8,58,24
1297,52,77,27,39,90,65,14,21,71,96,46,33,75,50,100,37,87,12,62,43,94,18,69,5
1298,84,58,8,11,62,87,36,49,99,74,24,17,56,31,81,28,78,2,53,15,65,40,91,9
1299,68,93,43,30,80,55,5,3,54,79,28,41,59,34,84,46,97,21,72,48,99,23,73,10
1300,92,66,16,22,73,98,47,35,85,60,9,6,61,35,86,16,67,42,92,29,80,4,54,1
1301,57,82,32,44,95,69,19,13,63,88,38,25,51,26,76,39,89,13,64,32,83,7,58,20
1302,76,50,0,0,51,76,25,38,89,63,13,19,70,45,95,45,96,20,70,7,58,32,83,14
1303,70,95,44,32,82,57,7,10,60,85,35,48,64,39,89,26,77,1,51,4,55,29,80,42
1304,98,73,22,16,66,92,41,29,79,54,3,5,92,17,67,36,86,10,61,23,73,48,99,21
1305,55,81,30,43,93,68,18,24,74,100,49,36,72,47,97,34,85,9,59,40,91,15,66,2
1306,87,62,11,8,59,84,33,46,96,71,21,14,53,28,78,31,81,6,56,18,69,44,94,12
1307,65,90,40,27,78,52,2,3,53,78,28,40,62,37,88,50,100,25,75,8,58,33,84,46
1308,91,66,15,22,72,97,47,34,85,59,9,12,96,21,71,27,77,2,52,14,65,40,90,43
1309,63,88,37,50,100,75,25,18,69,94,44,31,93,17,68,5,55,30,81,24,74,49,100,36
1310,81,56,6,4,55,80,29,42,93,67,17,23,87,11,62,32,82,6,57,19,70,44,95,0
1311,74,99,48,36,86,61,10,7,58,83,33,45,51,25,76,38,88,13,63,16,66,41,92,29
1312,96,70,20,14,64,89,39,26,77,51,1,1,79,3,54,47,98,22,73,10,60,35,85,15
1313,51,76,26,38,89,64,13,20,70,95,45,32,65,40,90,27,78,2,53,46,97,21,72,8
1314,83,57,7,10,61,86,35,48,98,73,23,16,59,34,84,37,87,12,62,24,75,49,100,5
1315,67,92,42,29,79,54,4,5,56,81,31,43,56,30,81,43,94,18,68,38,89,13,64,1
1316,94,68,18,24,75,100,50,37,87,62,12,8,51,26,76,19,70,45,95,32,83,7,57,10
1317,59,84,34,46,97,72,21,15,65,91,40,27,60,35,86,48,98,23,73,29,79,4,54,16
1318,78,53,2,1,52,77,27,39,90,65,14,20,67,42,92,25,75,0,50,12,63,38,88,6
1319,71,96,46,33,83,58,8,11,61,87,36,49,57,31,82,44,94,19,69,22,72,47,98,34
1320,99,74,23,17,68,93,42,30,80,55,5,3,85,9,60,41,91,16,66,3,53,28,79,1
1321,53,79,28,41,91,66,16,22,72,98,47,35,52,27,77,39,90,14,64,33,83,8,58,20
1322,85,60,9,6,57,82,31,44,94,69,19,12,71,45,96,49,99,23,74,11,61,36,87,17
1323,63,88,38,25,76,50,0,0,50,75,25,38,68,42,93,30,80,4,55,30,80,4,55,17
1324,88,63,12,19,69,94,44,31,82,57,6,9,67,42,93,11,61,36,86,49,99,23,74,20
1325,60,85,34,47,98,72,22,15,66,91,41,28,71,45,96,33,83,8,58,39,90,14,64,1
1326,79,53,3,4,55,80,30,42,93,68,17,23,52,26,77,3,53,28,79,41,91,15,66,34
1327,74,99,49,36,86,61,11,8,58,83,33,45,85,9,60,22,72,47,97,44,94,19,69,6
1328,96,71,20,14,64,90,39,27,77,52,1,2,56,31,82,12,63,37,88,25,75,0,50,16
1329,53,78,27,40,90,65,15,21,72,97,46,34,67,41,92,29,79,4,54,48,98,23,73,10
1330,84,59,8,12,62,87,37,49,100,75,24,18,60,35,86,32,82,7,57,19,70,45,95,0
1331,68,94,43,30,81,56,5,4,54,79,29,42,51,26,76,38,89,13,64,43,94,18,68,5
1332,92,67,16,23,73,98,48,35,86,60,10,7,56,30,81,24,75,49,100,37,87,11,62,8
1333,57,83,32,45,95,70,19,13,64,89,38,26,59,34,84,46,97,21,71,27,78,2,52,15
1334,76,51,1,1,51,77,26,39,89,64,14,20,65,40,90,9,60,35,85,47,98,22,73,28
1335,70,96,45,32,83,58,7,10,61,86,36,48,79,3,54,16,66,41,92,38,88,13,63,0
1336,99,73,23,17,67,92,42,29,80,55,4,6,51,25,76,19,69,44,95,32,82,6,57,36
1337,56,81,31,43,94,69,18,25,75,100,50,37,87,11,62,24,74,49,99,5,55,30,80,43
1338,88,62,12,9,59,85,34,47,97,72,21,15,93,17,68,14,65,39,90,27,77,2,52,46
1339,66,91,40,28,78,53,2,2,52,77,27,40,96,21,71,8,58,33,84,50,100,24,75,12
1340,90,65,14,21,71,96,46,33,84,58,8,11,62,37,88,18,69,43,94,31,81,6,56,2
1341,62,87,36,49,100,74,24,17,68,93,43,30,53,28,78,40,91,15,66,34,84,9,59,21
1342,81,55,5,3,54,79,29,41,92,66,16,22,72,47,97,23,73,48,99,36,86,10,61,42
1343,73,98,47,35,85,60,10,6,57,82,32,44,92,17,67,4,54,29,80,26,77,1,51,13
1344,95,70,19,13,63,88,38,25,76,51,0,0,64,39,89,7,58,32,83,45,95,20,70,20
1345,50,76,25,38,88,63,13,19,69,95,44,31,70,45,96,33,83,7,58,39,89,14,64,1
1346,82,57,6,9,60,85,35,47,98,72,22,16,51,26,77,29,80,4,55,17,67,42,93,10
1347,66,91,41,28,79,54,3,5,55,80,30,43,61,36,86,48,99,23,74,47,97,22,72,9
1348,93,68,17,24,74,99,49,36,87,61,11,8,59,34,85,15,66,40,91,28,78,3,53,6
1349,58,84,33,46,96,71,20,14,65,90,39,27,56,31,81,44,94,18,69,37,88,12,63,25
1350,77,52,1,2,53,78,28,40,91,65,15,21,75,50,100,33,84,8,59,21,71,46,96,2
1351,72,97,46,34,84,59,9,12,62,87,37,50,52,27,78,40,90,14,65,18,68,43,93,30
1352,100,75,24,18,69,94,43,31,81,56,5,4,81,5,55,49,100,24,74,11,62,37,87,7
1353,54,80,29,42,92,67,16,23,73,99,48,35,57,32,82,44,95,19,70,25,76,0,51,13
1354,86,61,10,7,58,83,32,45,95,70,20,13,63,38,89,41,92,16,66,3,54,29,79,22
1355,64,89,39,26,76,51,1,0,51,76,26,38,73,48,98,35,85,10,60,40,91,15,65,2
1356,89,63,13,19,70,95,44,32,82,57,7,10,53,27,78,21,72,46,97,34,84,9,59,12
1357,60,86,35,48,98,73,22,16,67,92,41,29,62,37,87,50,100,24,75,31,81,5,56,18
1358,79,54,3,5,56,81,30,43,93,68,18,24,68,43,94,13,64,38,89,26,76,1,51,45
1359,74,100,49,37,87,62,11,8,59,84,33,46,95,20,70,7,57,32,83,35,86,10,61,23
1360,97,71,21,15,65,90,40,27,78,52,2,1,73,48,98,4,54,29,80,42,92,16,67,0
1361,52,77,26,39,89,64,14,20,71,96,45,33,50,25,76,38,88,12,63,31,82,6,57,19
1362,83,58,7,11,61,86,36,48,99,74,23,17,69,44,94,47,98,22,72,9,60,35,85,16
1363,67,93,42,29,80,55,4,3,53,78,28,41,66,41,91,28,79,3,53,27,77,1,52,14
1364,91,66,15,22,72,97,47,34,85,59,9,6,65,39,90,8,58,33,83,46,96,20,71,23
1365,56,82,31,44,94,69,18,12,63,88,37,25,74,49,99,36,87,11,61,42,93,17,68,5
1366,75,50,0,0,50,75,25,37,88,63,12,18,55,30,80,40,90,15,65,2,53,27,78,21
1367,69,94,44,31,82,56,6,9,59,85,34,47,71,46,97,34,84,8,59,12,62,37,87,49
1368,97,72,22,15,66,91,41,28,78,53,3,4,100,24,75,30,81,5,56,18,68,43,94,13
1369,55,80,29,42,93,67,17,23,74,99,48,36,64,38,89,26,76,0,51,45,95,19,70,7
1370,86,61,11,7,58,83,33,45,96,71,20,14,57,32,83,35,86,10,60,23,73,48,98,4
1371,64,89,39,26,77,52,1,2,52,78,27,40,54,29,79,41,92,16,67,0,50,25,75,38
1372,90,65,15,21,71,97,46,33,84,59,8,11,88,12,63,31,82,6,56,19,69,44,94,47
1373,62,87,37,49,100,74,24,18,68,93,43,30,97,22,72,9,60,34,85,15,66,41,91,28
1374,81,56,5,3,54,79,29,41,92,67,16,22,79,3,53,26,77,1,52,14,64,39,90,8
1375,73,98,48,35,86,60,10,7,57,82,32,44,58,33,83,45,96,20,71,23,74,49,99,36
1376,95,70,19,13,63,89,38,26,76,51,0,1,86,11,61,42,93,17,68,4,55,30,80,20
1377,51,76,26,39,89,64,13,20,70,95,45,32,70,45,96,32,83,7,58,39,89,13,64,1
1378,83,58,7,10,61,86,35,48,99,73,23,16,51,26,77,29,80,4,54,17,67,42,92,10
1379,67,92,42,29,80,54,4,5,56,81,31,43,61,36,86,48,99,23,73,47,97,21,72,9
