id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
1315,100,75,24,18,69,94,43,31,81,56,100,24,74,30,81,5,56,18,68,43
1316,6,4,54,80,29,42,92,67,17,23,93,13,63,38,89,26,76,0,51,44
1317,73,99,48,36,86,61,10,7,58,83,95,19,70,7,57,32,82,35,85,10
1318,32,45,95,70,20,13,64,89,39,26,60,22,73,48,98,3,54,29,79,41
1319,77,51,1,0,51,76,26,38,89,64,92,16,67,34,84,9,59,21,72,46
1320,13,19,70,95,45,32,82,57,7,10,97,2,53,28,78,40,91,15,65,18
1321,60,86,35,48,98,73,23,16,67,92,69,43,94,31,81,5,56,50,100,24
1322,41,29,79,54,4,5,56,81,30,43,75,12,62,37,87,7,57,32,83,45
1323,94,68,18,24,75,100,49,37,87,62,95,20,70,26,76,1,51,13,64,39
1324,11,8,59,84,34,46,97,71,21,15,89,42,92,16,67,4,54,29,80,23
1325,65,90,40,27,78,52,2,1,52,77,73,48,99,35,86,10,61,19,69,44
1326,26,39,90,64,14,20,71,96,45,33,95,31,82,6,57,38,88,13,63,0
1327,83,58,8,11,61,86,36,49,99,74,50,25,76,28,79,3,54,16,66,41
1328,23,17,67,93,42,30,80,55,4,3,91,9,60,35,85,47,98,22,72,46
1329,53,79,28,41,91,66,15,22,72,97,96,20,71,8,58,33,84,14,65,39
1330,47,34,85,60,9,6,56,82,31,44,90,27,77,1,52,5,55,30,80,42
1331,94,69,19,12,63,88,38,25,75,50,93,17,68,36,87,11,61,24,74,49
1332,0,0,50,75,25,38,88,63,12,19,99,36,86,11,61,23,74,49,99,4
1333,69,94,44,31,82,56,6,9,60,85,55,30,80,42,93,17,67,14,64,39
1334,34,47,98,72,22,15,66,91,41,28,90,26,77,1,52,45,96,20,71,8
1335,79,53,3,4,55,80,30,42,93,68,58,33,83,9,60,34,85,47,97,22
1336,17,23,74,99,49,36,86,61,11,8,72,28,79,3,53,15,66,41,91,38
1337,58,83,33,45,96,71,20,14,64,90,88,12,63,0,50,25,75,19,69,44
1338,39,27,77,52,1,2,53,78,27,40,94,31,82,6,56,23,73,48,98,35
1339,90,65,15,21,71,97,46,34,84,59,86,10,60,41,92,16,67,4,54,29
1340,8,12,62,87,37,49,100,75,24,18,79,26,76,0,51,13,64,38,89,7
1341,68,94,43,30,81,56,5,4,54,79,57,32,82,45,95,19,70,49,100,24
1342,29,42,92,67,16,23,73,98,48,35,75,11,62,37,87,18,68,43,94,30
1343,86,60,10,7,57,83,32,45,95,70,81,5,56,2,53,27,78,40,90,15
1344,19,13,64,89,38,26,76,51,0,1,65,34,84,8,59,21,71,46,97,3
1345,51,77,26,39,89,64,13,20,70,96,54,28,79,41,92,16,66,35,85,10
1346,45,32,83,58,7,10,61,86,36,48,60,22,73,47,98,44,95,19,69,6
1347,99,73,23,17,67,92,42,29,80,55,57,32,82,13,63,38,88,25,76,0
1348,4,6,56,81,31,43,94,69,18,25,51,30,81,5,55,17,68,43,93,11
1349,75,100,50,37,88,62,12,9,59,84,62,36,87,49,99,24,74,21,71,46
1350,34,47,97,72,21,15,66,91,40,28,96,33,84,8,58,39,90,14,65,2
1351,78,53,2,2,52,77,27,40,90,65,52,27,77,43,94,18,69,6,56,31
1352,14,21,71,96,46,33,84,58,8,11,81,25,75,50,100,37,88,12,62,9
1353,62,87,36,49,99,74,24,17,68,93,59,34,84,47,97,21,72,28,78,2
1354,43,30,81,55,5,3,54,79,28,41,53,15,66,40,91,17,67,42,92,29
1355,92,66,16,22,73,98,47,35,85,60,80,4,54,48,99,23,73,10,61,36
1356,10,6,57,82,32,44,95,70,19,13,86,32,83,7,58,20,70,45,96,1
1357,63,88,38,25,76,51,0,0,51,76,51,26,77,39,89,13,64,14,64,39
1358,26,38,89,63,13,19,70,95,44,32,89,26,77,1,52,45,96,20,70,7
1359,82,57,7,10,60,85,35,48,98,73,58,33,83,36,86,10,61,23,74,48
1360,22,16,67,92,41,29,79,54,3,5,99,4,55,29,80,42,93,17,67,40
1361,56,81,30,43,93,68,18,24,74,100,91,15,66,3,53,28,78,22,72,47
1362,49,37,87,62,11,8,59,84,33,46,97,34,85,9,59,12,63,37,88,50
1363,97,71,21,14,65,90,40,27,78,52,100,25,75,31,82,6,56,18,69,44
1364,2,3,53,78,28,41,91,66,15,22,94,27,78,2,52,14,65,40,90,8
1365,72,97,47,34,85,59,9,12,63,88,59,33,84,46,96,21,71,24,74,49
1366,37,50,100,75,25,18,69,94,44,31,100,37,87,11,62,43,93,18,68,5
1367,82,56,6,4,55,80,29,42,93,67,55,30,81,0,51,25,76,38,89,13
1368,17,23,74,99,48,36,86,61,11,7,63,32,82,7,57,19,70,44,95,48
1369,58,83,33,45,96,70,20,14,64,89,98,22,73,10,60,35,85,16,67,41
1370,39,26,77,52,1,1,51,76,26,39,92,29,79,3,54,46,97,21,72,9
1371,89,64,13,20,70,95,45,32,83,57,59,34,84,15,65,40,91,27,78,2
1372,7,10,61,86,35,48,98,73,23,16,53,5,56,31,81,43,94,18,68,37
1373,67,92,42,29,80,54,4,5,56,81,87,12,62,24,75,50,100,20,70,45
1374,31,43,94,69,18,24,75,100,50,37,95,32,83,7,57,39,89,13,64,1
1375,87,62,12,9,59,84,34,46,97,72,51,26,76,29,80,4,54,16,67,42
1376,21,15,65,91,40,27,78,53,2,1,92,10,61,35,86,48,98,23,73,6
1377,52,77,27,39,90,65,14,20,71,96,57,31,82,44,95,19,69,25,76,0
1378,46,33,84,58,8,11,61,87,36,49,50,12,63,38,88,41,91,16,66,3
1379,99,74,24,17,68,93,42,30,80,55,53,28,79,22,72,47,98,35,85,9
1380,5,3,54,79,28,41,91,66,16,22,60,33,83,8,58,20,71,46,96,1
1381,72,98,47,35,85,60,9,6,57,82,52,27,77,39,90,14,65,17,68,42
1382,31,44,95,69,19,13,63,88,38,25,93,30,80,5,55,49,99,24,74,11
1383,76,50,0,0,50,76,25,38,88,63,61,36,87,11,61,36,86,48,99,23
1384,12,19,69,94,44,31,82,57,6,9,74,30,80,4,55,17,67,42,93,39
1385,60,85,34,47,98,72,22,16,66,91,89,14,64,1,52,26,77,20,71,45
1386,41,28,79,53,3,5,55,80,30,42,96,33,83,7,58,34,85,9,60,22
1387,93,68,17,23,74,99,49,36,87,61,72,47,97,3,53,28,78,41,91,15
1388,11,8,58,83,33,46,96,71,20,14,66,12,63,37,88,25,75,0,50,44
1389,64,90,39,27,77,52,1,2,53,78,94,18,69,6,56,31,82,48,98,22
1390,27,40,91,65,15,21,72,97,46,34,73,10,60,35,86,16,67,41,92,29
1391,84,59,8,12,62,87,37,49,100,75,79,3,54,0,51,26,76,38,89,13
1392,24,18,68,94,43,31,81,56,5,4,63,32,82,7,57,19,70,45,95,24
1393,54,79,29,42,92,67,16,23,73,98,74,49,100,37,87,11,62,43,93,18
1394,48,35,86,61,10,7,57,83,32,45,68,5,56,30,81,27,78,2,52,15
1395,95,70,20,13,64,89,38,26,76,51,65,40,90,8,59,33,84,46,97,21
1396,1,1,51,77,26,39,89,64,14,20,71,28,79,3,54,16,66,41,91,9
1397,70,96,45,33,83,58,7,10,61,86,60,35,85,47,98,22,73,19,69,44
1398,36,48,99,74,23,17,67,92,42,29,95,32,82,6,57,38,88,13,63,0
1399,80,55,4,6,56,81,31,44,94,69,50,25,76,5,55,30,80,43,93,17
1400,18,25,75,100,50,37,88,63,12,9,68,36,87,11,61,24,74,49,99,46
1401,59,85,34,47,97,72,21,15,66,91,96,20,71,8,58,33,84,14,65,39
1402,40,28,78,53,3,2,52,77,27,40,90,27,77,2,52,18,69,43,94,31
1403,90,65,14,21,71,96,46,33,84,59,81,5,56,50,100,24,75,12,62,37
1404,8,11,62,87,36,49,100,74,24,18,88,34,84,9,59,21,72,46,97,2
1405,68,93,43,30,81,55,5,3,54,79,53,28,78,40,91,15,65,42,92,17
1406,29,41,92,66,16,22,73,98,48,35,67,4,54,29,80,23,73,48,99,35
1407,85,60,10,6,57,82,32,44,95,70,86,10,61,7,58,32,83,45,95,20
1408,19,13,63,89,38,25,76,51,0,0,70,26,76,1,51,13,64,39,89,39
1409,50,76,25,38,88,63,13,19,69,95,89,14,64,1,51,26,77,20,70,45
1410,44,32,82,57,6,9,60,85,35,47,96,32,83,7,58,10,61,36,86,48
1411,98,73,22,16,66,91,41,28,79,54,99,23,74,29,80,4,55,17,67,42
1412,3,5,55,80,30,43,93,68,17,24,92,15,66,40,91,28,78,3,53,47
1413,74,99,49,36,87,62,11,8,58,84,97,21,72,9,59,34,85,37,88,12
1414,33,46,96,71,20,14,65,90,39,27,62,25,75,50,100,6,56,31,81,44
1415,77,52,2,2,53,78,28,40,91,65,94,18,69,2,52,27,77,40,90,14
1416,15,21,72,97,47,34,84,59,9,12,65,33,84,8,59,21,71,46,96,49
1417,62,88,37,50,100,75,24,18,69,94,100,24,74,11,62,36,87,18,68,43
1418,43,31,81,56,6,4,54,80,29,42,93,30,81,5,55,25,76,0,51,13
1419,92,67,17,23,73,99,48,35,86,61,63,38,89,6,57,32,82,44,95,19
1420,10,7,58,83,32,45,95,70,20,13,70,22,73,47,98,35,85,10,60,41
1421,64,89,39,26,77,51,1,0,51,76,92,16,66,3,54,29,79,21,72,46
1422,26,38,89,63,13,19,70,95,45,32,97,34,84,8,59,40,90,15,65,2
1423,82,57,7,10,60,86,35,48,98,73,53,27,78,31,81,5,56,18,68,43
1424,22,16,67,92,41,29,79,54,4,5,94,12,62,37,87,49,100,24,75,45
1425,56,81,30,43,93,68,18,24,75,100,95,19,70,7,57,32,83,13,64,38
1426,49,37,87,62,11,8,59,84,34,46,89,26,76,1,51,4,54,29,79,42
1427,97,71,21,15,65,90,40,27,78,52,92,16,67,35,86,10,60,23,73,48
1428,2,1,52,77,26,39,90,64,14,20,98,31,82,6,57,19,69,44,94,0
1429,71,96,45,33,83,58,7,11,61,86,50,25,75,38,88,12,63,16,66,41
1430,36,49,99,74,23,17,67,93,42,30,91,28,79,3,53,47,98,22,72,9
1431,80,55,4,3,53,78,28,41,91,66,60,34,85,8,58,33,83,46,96,20
1432,15,22,72,97,47,34,85,60,9,6,71,27,77,1,52,14,64,39,90,42
1433,56,82,31,44,94,69,19,12,63,88,93,17,68,4,55,30,80,23,74,49
1434,37,25,75,50,0,0,50,75,25,37,99,36,87,11,61,42,93,17,68,4
1435,88,63,12,18,69,94,44,31,82,56,55,30,80,23,74,49,99,36,86,11
1436,6,9,60,85,34,47,97,72,22,15,61,8,58,33,83,45,96,20,71,26
1437,66,91,41,28,78,53,3,4,55,80,77,1,52,14,64,39,90,15,66,41
1438,30,42,93,67,17,23,74,99,48,36,91,28,79,3,53,47,98,22,72,9
1439,86,61,11,7,58,83,33,45,96,71,60,34,85,31,82,6,56,19,69,44
1440,20,14,64,90,39,26,77,52,1,2,94,0,50,25,75,38,88,12,63,4
1441,52,78,27,40,90,65,15,21,71,97,54,29,79,41,92,16,67,35,86,10
1442,46,33,84,59,8,11,62,87,37,49,60,23,73,48,98,45,95,19,70,7
1443,100,75,24,18,68,93,43,30,81,56,57,32,83,13,64,38,89,26,76,0
1444,5,4,54,79,29,41,92,67,16,22,51,30,81,5,56,18,68,43,94,12
1445,73,98,48,35,86,60,10,7,57,82,62,37,87,49,100,24,75,21,71,46
1446,32,45,95,70,19,13,63,89,38,26,97,34,84,8,59,40,90,15,65,2
1447,76,51,0,1,51,76,26,39,89,64,53,27,78,22,73,47,98,35,85,10
1448,13,20,70,95,45,32,83,58,7,10,60,41,92,16,66,3,54,28,79,25
1449,61,86,35,48,99,73,23,17,67,92,76,0,51,13,63,38,88,6,57,32
1450,42,29,80,54,4,5,56,81,31,43,82,44,95,19,69,49,99,24,74,11
1451,94,69,18,24,75,100,50,37,88,62,62,36,87,17,68,43,93,30,81,5
1452,12,9,59,84,34,47,97,72,21,15,55,2,52,27,77,40,90,14,65,33
1453,65,91,40,28,78,53,2,2,52,77,84,8,58,21,71,46,96,37,88,12
1454,27,39,90,65,14,20,71,96,46,33,62,25,75,50,100,6,56,31,81,43
1455,84,58,8,11,61,87,36,49,99,74,94,18,69,15,66,40,91,28,78,2
1456,24,17,68,93,43,30,80,55,5,3,53,47,97,21,72,9,59,34,84,10
1457,54,79,28,41,91,66,16,22,73,98,61,36,86,48,99,23,73,29,80,4
1458,47,35,85,60,9,6,57,82,32,44,55,17,67,42,92,39,89,13,64,1
1459,95,69,19,13,63,88,38,25,76,50,51,26,77,20,70,45,96,32,83,7
1460,0,0,51,76,25,38,89,63,13,19,58,7,58,33,83,45,96,20,70,26
1461,70,95,44,32,82,57,6,10,60,85,77,1,52,14,64,39,89,42,93,17
1462,35,47,98,73,22,16,66,92,41,29,67,4,55,29,80,23,74,48,99,36
1463,79,54,3,5,55,81,30,43,93,68,86,11,61,34,85,9,59,22,72,47
1464,18,24,74,100,49,36,87,62,11,8,97,3,53,28,78,41,91,15,66,18
1465,59,84,33,46,96,71,21,14,65,90,69,44,94,31,82,6,56,50,100,25
1466,40,27,77,52,2,3,53,78,28,40,75,12,63,37,88,46,97,21,71,8
1467,91,66,15,21,72,97,47,34,85,59,59,33,84,14,65,40,90,27,78,2
1468,9,12,62,88,37,50,100,75,25,18,52,5,55,30,81,43,93,18,68,37
1469,69,94,44,31,81,56,6,4,55,80,87,11,62,24,74,49,100,19,70,44
1470,29,42,92,67,17,23,74,99,48,36,95,32,82,7,57,38,89,13,63,0
1471,86,61,10,7,58,83,33,45,96,70,51,26,76,29,79,3,54,16,67,41
1472,20,14,64,89,39,26,77,51,1,1,92,10,60,35,85,48,98,22,73,27
1473,51,76,26,38,89,64,13,19,70,95,78,2,53,15,65,40,91,9,59,34
1474,45,32,83,57,7,10,61,86,35,48,84,46,97,21,72,24,75,50,100,37
1475,98,73,23,16,67,92,42,29,79,54,87,12,62,43,94,18,69,5,56,31
1476,4,5,56,81,31,43,94,68,18,24,81,1,51,26,76,39,89,13,64,32
1477,75,100,49,37,87,62,12,8,59,84,83,7,57,20,70,45,95,48,98,23
1478,34,46,97,72,21,15,65,90,40,27,73,10,61,35,86,16,67,42,92,29
1479,78,53,2,1,52,77,27,39,90,64,80,4,54,12,63,38,88,25,76,0
1480,14,20,71,96,46,33,83,58,8,11,50,44,95,19,69,6,57,31,82,35
1481,61,87,36,49,99,74,23,17,68,93,85,9,60,22,72,47,98,3,54,28
1482,42,30,80,55,4,3,53,79,28,41,79,41,91,16,66,39,90,14,65,1
1483,91,66,16,22,72,98,47,34,85,60,52,27,77,20,71,46,96,33,83,8
1484,9,6,57,82,31,44,94,69,19,12,58,11,61,36,87,49,99,24,74,30
1485,63,88,38,25,75,50,0,0,50,76,80,5,55,17,68,42,93,17,67,42
1486,25,38,88,63,12,19,69,95,44,31,93,30,80,4,55,48,99,23,74,11
1487,82,57,6,9,60,85,35,47,98,72,61,36,86,33,83,7,58,20,71,45
1488,22,16,66,91,41,28,79,54,3,5,96,1,52,26,77,39,90,14,64,41
1489,55,80,30,42,93,68,17,24,74,99,91,15,66,3,53,28,78,22,72,47
1490,49,36,87,61,11,8,58,83,33,46,97,34,85,9,60,6,56,31,82,44
1491,96,71,20,14,65,90,39,27,77,52,94,19,69,25,75,0,50,12,63,37
1492,1,2,53,78,27,40,91,65,15,21,88,29,79,4,54,16,67,41,92,10
1493,72,97,46,34,84,59,9,12,62,87,60,35,86,48,98,22,73,19,70,45
1494,37,50,100,75,24,18,68,94,43,31,95,32,82,7,57,38,89,13,63,0
1495,81,56,5,4,54,80,29,42,92,67,51,26,76,5,56,30,81,43,93,18
1496,16,23,73,98,48,35,86,61,10,7,68,37,87,11,62,24,75,49,100,46
1497,57,83,32,45,95,70,20,13,64,89,97,21,71,8,59,34,84,15,65,40
1498,39,26,76,51,1,1,52,77,26,39,90,27,78,2,52,47,98,22,73,9
1499,89,64,14,20,70,96,45,33,83,58,60,35,85,16,66,41,91,28,79,3
1500,7,11,61,86,36,48,99,74,23,17,54,0,50,25,76,38,88,13,63,32
1501,67,93,42,29,80,55,4,6,56,82,82,6,57,19,69,44,95,24,74,49
1502,31,44,94,69,18,25,75,100,50,37,99,36,87,11,62,43,93,17,68,5
1503,88,63,12,9,59,85,34,47,97,72,55,30,80,27,77,2,52,14,65,39
1504,22,15,66,91,40,28,78,53,3,2,90,8,58,33,84,46,96,20,71,12
1505,52,78,27,40,90,65,14,21,71,97,62,37,88,50,100,24,75,31,81,5
1506,46,33,84,59,8,11,62,87,37,49,56,18,69,43,94,40,91,15,65,2
1507,100,74,24,18,68,93,43,30,81,55,53,28,78,21,72,47,97,34,84,9
1508,5,3,54,79,29,41,92,67,16,22,59,35,86,10,61,23,73,48,99,4
1509,73,98,48,35,85,60,10,7,57,82,54,29,80,42,92,17,67,13,64,39
1510,32,44,95,70,19,13,63,89,38,26,89,26,76,1,51,45,95,20,70,7
1511,76,51,0,0,51,76,25,38,88,63,58,32,83,33,83,7,58,20,70,45
1512,13,19,69,95,44,32,82,57,6,10,96,1,51,26,77,39,89,14,64,17
1513,60,85,35,47,98,73,22,16,66,92,67,42,92,29,80,4,55,48,99,23
1514,41,28,79,54,3,5,55,81,30,43,74,10,61,36,86,9,59,34,85,47
1515,93,68,17,24,74,99,49,36,87,62,97,21,72,28,78,3,53,15,66,40
1516,11,8,58,84,33,46,96,71,21,14,91,44,94,18,69,6,56,31,81,25
1517,65,90,40,27,77,52,2,2,53,78,75,50,100,37,88,12,62,21,71,46
1518,28,40,91,66,15,21,72,97,47,34,96,33,84,8,59,40,90,14,65,2
1519,84,59,9,12,62,88,37,50,100,75,52,27,77,30,81,5,55,18,68,43
1520,25,18,69,94,43,31,81,56,6,4,93,11,62,36,87,49,100,24,74,44
1521,54,80,29,42,92,67,17,23,73,99,95,19,70,6,57,32,82,13,63,38
1522,48,36,86,61,10,7,58,83,32,45,89,25,76,0,51,3,54,29,79,41
1523,96,70,20,13,64,89,39,26,77,51,92,16,66,35,85,10,60,22,73,48
1524,1,0,51,76,26,38,89,64,13,19,98,2,53,27,78,40,90,15,65,34
1525,70,95,45,32,82,57,7,10,60,86,84,8,59,21,72,46,97,49,100,24
1526,35,48,98,73,23,16,67,92,41,29,75,12,62,37,87,18,68,43,94,31
1527,79,54,4,5,56,81,30,43,94,68,81,5,56,26,76,1,51,13,64,38
1528,18,24,75,100,49,37,87,62,11,8,89,7,57,32,83,45,95,19,70,23
1529,59,84,34,46,97,71,21,15,65,90,73,48,98,35,86,10,61,42,92,16
1530,40,27,78,53,2,1,52,77,26,39,67,4,54,29,79,38,88,12,63,0
1531,90,64,14,20,71,96,45,33,83,58,50,25,76,19,69,44,94,31,82,6
1532,8,11,61,86,36,49,99,74,23,17,57,9,60,34,85,47,98,22,72,28
1533,68,93,42,30,80,55,4,3,53,79,79,3,53,16,66,41,91,14,64,39
1534,28,41,91,66,15,22,72,97,47,34,90,27,77,1,52,46,96,20,71,8
1535,85,60,9,6,56,82,31,44,94,69,58,33,83,36,87,11,61,23,74,49
1536,19,12,63,88,38,25,75,50,0,0,99,5,55,30,80,42,93,17,68,4
1537,50,75,25,37,88,63,12,19,69,94,55,30,80,42,93,17,67,36,86,11
1538,44,31,82,56,6,9,60,85,34,47,61,23,74,48,99,45,96,20,71,7
1539,97,72,22,15,66,91,41,28,79,53,58,33,83,14,64,39,89,26,77,1
1540,3,4,55,80,30,42,93,67,17,23,52,28,78,3,53,15,66,41,91,9
1541,74,99,49,36,86,61,11,8,58,83,59,34,85,47,97,22,72,18,69,44
1542,33,45,96,71,20,14,64,90,39,26,94,31,82,6,56,37,88,12,63,0
1543,77,52,1,2,52,78,27,40,90,65,50,25,75,41,92,16,67,3,54,29
1544,15,21,71,97,46,34,84,59,8,11,79,22,73,48,98,35,86,10,60,7
1545,62,87,37,49,100,75,24,18,68,93,57,32,82,44,95,19,70,26,76,0
1546,43,30,81,56,5,4,54,79,29,41,51,13,63,38,89,18,68,43,93,30
1547,92,67,16,22,73,98,48,35,86,60,81,5,56,49,100,24,74,11,62,37
1548,10,7,57,82,32,45,95,70,19,13,87,33,84,8,59,21,71,46,97,2
1549,64,89,38,26,76,51,0,1,51,77,52,27,78,40,90,15,65,35,85,9
1550,26,39,89,64,13,20,70,95,45,32,60,22,73,47,98,3,54,28,79,41
1551,83,58,7,10,61,86,36,48,99,73,91,16,66,13,63,38,88,25,76,0
1552,23,17,67,92,42,29,80,54,4,6,50,44,95,19,69,6,57,31,82,11
1553,56,81,31,43,94,69,18,24,75,100,61,36,87,49,99,24,74,30,80,5
1554,50,37,88,62,12,9,59,84,34,47,55,17,68,43,93,39,90,14,65,2
1555,97,72,21,15,65,91,40,28,78,53,52,27,77,20,71,46,96,33,84,8
1556,2,2,52,77,27,39,90,65,14,21,58,24,75,50,100,37,87,12,62,43
1557,71,96,46,33,84,58,8,11,62,87,94,18,69,5,56,31,81,28,78,2
1558,36,49,99,74,24,17,68,93,43,30,53,15,65,40,91,9,59,34,84,46
1559,80,55,5,3,54,79,28,41,92,66,97,21,72,48,99,23,73,10,61,35
1560,16,22,73,98,47,35,85,60,9,6,86,16,67,42,92,29,80,4,54,1
1561,57,82,32,44,95,69,19,13,63,88,51,26,76,39,89,13,64,32,83,7
1562,38,25,76,50,0,0,51,76,25,38,58,20,70,45,95,45,96,20,70,7
1563,89,63,13,19,70,95,44,32,82,57,58,32,83,14,64,39,89,26,77,1
1564,7,10,60,85,35,48,98,73,22,16,51,4,55,29,80,42,92,17,67,36
1565,66,92,41,29,79,54,3,5,55,81,86,10,61,23,73,48,99,21,72,47
1566,30,43,93,68,18,24,74,100,49,36,97,34,85,9,59,40,91,15,66,2
1567,87,62,11,8,59,84,33,46,96,71,53,28,78,31,81,6,56,18,69,44
1568,21,14,65,90,40,27,78,52,2,3,94,12,62,37,88,50,100,25,75,8
1569,53,78,28,40,91,66,15,22,72,97,58,33,84,46,96,21,71,27,77,2
1570,47,34,85,59,9,12,63,88,37,50,52,14,65,40,90,43,93,17,68,5
1571,100,75,25,18,69,94,44,31,81,56,55,30,81,24,74,49,100,36,87,11
1572,6,4,55,80,29,42,93,67,17,23,62,32,82,6,57,19,70,44,95,0
1573,74,99,48,36,86,61,10,7,58,83,51,25,76,38,88,13,63,16,66,41
1574,33,45,96,70,20,14,64,89,39,26,92,29,79,3,54,47,98,22,73,10
1575,77,51,1,1,51,76,26,38,89,64,60,35,85,15,65,40,90,27,78,2
1576,13,20,70,95,45,32,83,57,7,10,53,46,97,21,72,8,59,34,84,37
1577,61,86,35,48,98,73,23,16,67,92,87,12,62,24,75,49,100,5,56,30
1578,42,29,79,54,4,5,56,81,31,43,81,43,94,18,68,38,89,13,64,1
1579,94,68,18,24,75,100,50,37,87,62,51,26,76,19,70,45,95,32,83,7
1580,12,8,59,84,34,46,97,72,21,15,57,10,60,35,86,48,98,23,73,29
1581,65,91,40,27,78,53,2,1,52,77,79,4,54,16,67,42,92,25,75,0
1582,27,39,90,65,14,20,71,96,46,33,50,12,63,38,88,6,57,31,82,44
1583,83,58,8,11,61,87,36,49,99,74,94,19,69,22,72,47,98,34,85,9
1584,23,17,68,93,42,30,80,55,5,3,60,41,91,16,66,3,53,28,79,1
1585,53,79,28,41,91,66,16,22,72,98,52,27,77,39,90,14,64,33,83,8
1586,47,35,85,60,9,6,57,82,31,44,58,20,71,45,96,49,99,23,74,11
1587,94,69,19,12,63,88,38,25,76,50,61,36,87,17,68,42,93,30,80,4
1588,0,0,50,75,25,38,88,63,12,19,55,30,80,4,55,17,67,42,93,11
1589,69,94,44,31,82,57,6,9,60,85,61,36,86,49,99,23,74,20,71,45
1590,34,47,98,72,22,15,66,91,41,28,96,33,83,8,58,39,90,14,64,1
1591,79,53,3,4,55,80,30,42,93,68,52,26,77,3,53,28,79,41,91,15
1592,17,23,74,99,49,36,86,61,11,8,66,34,85,9,60,22,72,47,97,44
1593,58,83,33,45,96,71,20,14,64,90,94,19,69,6,56,31,82,12,63,37
1594,39,27,77,52,1,2,53,78,27,40,88,25,75,0,50,16,67,41,92,29
1595,90,65,15,21,72,97,46,34,84,59,79,4,54,48,98,23,73,10,60,35
1596,8,12,62,87,37,49,100,75,24,18,86,32,82,7,57,19,70,45,95,0
1597,68,94,43,30,81,56,5,4,54,79,51,26,76,38,89,13,64,43,94,18
1598,29,42,92,67,16,23,73,98,48,35,68,5,56,30,81,24,75,49,100,37
1599,86,60,10,7,57,83,32,45,95,70,87,11,62,8,59,34,84,46,97,21
1600,19,13,64,89,38,26,76,51,1,1,71,27,78,2,52,15,65,40,90,9
1601,51,77,26,39,89,64,14,20,70,96,60,35,85,47,98,22,73,28,79,3
1602,45,32,83,58,7,10,61,86,36,48,54,16,66,41,92,38,88,13,63,0
1603,99,73,23,17,67,92,42,29,80,55,51,25,76,19,69,44,95,32,82,6
1604,4,6,56,81,31,43,94,69,18,25,57,36,87,11,62,24,74,49,99,5
1605,75,100,50,37,88,62,12,9,59,85,55,30,80,43,93,17,68,14,65,39
1606,34,47,97,72,21,15,66,91,40,28,90,27,77,2,52,46,96,21,71,8
1607,78,53,2,2,52,77,27,40,90,65,58,33,84,50,100,24,75,12,62,37
1608,14,21,71,96,46,33,84,58,8,11,88,18,69,43,94,31,81,6,56,2
1609,62,87,36,49,100,74,24,17,68,93,53,28,78,40,91,15,66,34,84,9
1610,43,30,81,55,5,3,54,79,29,41,59,21,72,47,97,23,73,48,99,36
1611,92,66,16,22,73,98,47,35,85,60,86,10,61,42,92,17,67,4,54,29
1612,10,6,57,82,32,44,95,70,19,13,80,26,77,1,51,13,64,39,89,7
1613,63,88,38,25,76,51,0,0,50,76,58,32,83,45,95,20,70,20,70,45
1614,25,38,88,63,13,19,69,95,44,31,96,33,83,7,58,39,89,14,64,1
1615,82,57,6,9,60,85,35,47,98,72,51,26,77,29,80,4,55,17,67,42
1616,22,16,66,91,41,28,79,54,3,5,93,10,61,36,86,48,99,23,74,47
1617,55,80,30,43,93,68,17,24,74,99,97,22,72,9,59,34,85,15,66,40
1618,49,36,87,61,11,8,58,84,33,46,91,28,78,3,53,6,56,31,81,44
1619,96,71,20,14,65,90,39,27,77,52,94,18,69,37,88,12,63,25,75,50
1620,1,2,53,78,28,40,91,65,15,21,100,33,84,8,59,21,71,46,96,2
1621,72,97,46,34,84,59,9,12,62,87,52,27,78,40,90,14,65,18,68,43
1622,37,50,100,75,24,18,69,94,43,31,93,30,81,5,55,49,100,24,74,11
1623,81,56,5,4,54,80,29,42,92,67,62,37,87,7,57,32,82,44,95,19
1624,16,23,73,99,48,35,86,61,10,7,70,25,76,0,51,13,63,38,89,41
1625,58,83,32,45,95,70,20,13,64,89,92,16,66,3,54,29,79,22,73,48
1626,39,26,76,51,1,0,51,76,26,38,98,35,85,10,60,40,91,15,65,2
1627,89,63,13,19,70,95,44,32,82,57,53,27,78,21,72,46,97,34,84,9
1628,7,10,60,86,35,48,98,73,22,16,59,12,62,37,87,50,100,24,75,31
1629,67,92,41,29,79,54,3,5,56,81,81,5,56,18,68,43,94,13,64,38
1630,30,43,93,68,18,24,74,100,49,37,89,26,76,1,51,45,95,20,70,7
1631,87,62,11,8,59,84,33,46,97,71,57,32,83,35,86,10,61,23,73,48
1632,21,15,65,90,40,27,78,52,2,1,98,4,54,29,80,42,92,16,67,0
1633,52,77,26,39,89,64,14,20,71,96,50,25,76,38,88,12,63,31,82,6
1634,45,33,83,58,7,11,61,86,36,48,57,19,69,44,94,47,98,22,72,9
1635,99,74,23,17,67,93,42,29,80,55,60,35,85,16,66,41,91,28,79,3
1636,4,3,53,78,28,41,91,66,15,22,53,27,77,1,52,14,65,39,90,8
1637,72,97,47,34,85,59,9,6,56,82,58,33,83,46,96,20,71,23,74,49
